x,y,z
-2.292515507835007,-0.9655607027888563,-0.27887590001464724
-2.320477317215107,-0.9604028127987283,-0.20376585572284653
-2.1147053417065464,-0.9285692271439414,-0.2708063643531374
-2.1410341875681107,-0.9279654591886529,-0.30993975902039167
-2.15033135026301,-0.9282013058148121,-0.21552849579814773
-2.19007539941958,-0.9255062163420048,-0.1018651141238276
-2.1572133802468887,-0.9107520871790251,-0.17485408283843717
-2.108507044780854,-0.9236156553087458,-0.28448272186496343
-2.2101221350278797,-0.9149496248552078,-0.15465412545224913
-2.261970279470251,-0.9262478314955993,-0.23525561664048564
-2.255981233169849,-0.9265978777745517,-0.1750870993244539
-2.2302107772999658,-0.9068926592165674,-0.20745350720600003
-2.2136959543860484,-0.8945163429387646,-0.24392725071264598
-2.1810015618685004,-0.8897607171684108,-0.31695770112857324
-2.2015511774422314,-0.9091996358594912,-0.3698711575609478
-1.6505223566161054,-1.0749406184445938,-1.2184551660285723
-1.4183796285821948,-1.0412111748969388,-1.2463519095662796
-1.5878624003170805,-1.0532400313460797,-1.2781652943325814
-1.4668764307292994,-1.015849477526436,-1.1366714184131061
-1.7449898081467943,-1.1071411518239422,-0.9100803190950644
-1.549618171954031,-1.0877295623080752,-0.9543441825811941
-1.5331452557038991,-1.077852871878429,-0.9908282965131695
-1.5536110579500584,-1.0922925388731966,-1.0437210120948852
-1.6668695528748794,-1.0773184313297706,-1.1819399408206088
-1.5119670401733796,-1.020919565465002,-0.9377592837008537
-1.5203299721395078,-1.0525421512286524,-1.1166062765562006
-1.4926395751958195,-1.0157333330486926,-1.0605630588846866
-1.5082597353635063,-0.9359747804437547,-0.9363876331523755
-1.503366836974278,-0.9358841243263747,-0.978008509222058
-1.6558532404544632,-1.0827501701332891,-0.5199320949714195
-1.6065183050316403,-1.0581193505406632,-0.6294051776180044
-1.5906739887382975,-1.0857370478333637,-0.666044847929921
-1.594666874734325,-1.0903000243984848,-0.7554216774436122
-1.7287249175161827,-1.071391864626362,-0.552500408062994
-1.6312703399203283,-1.094619375037647,-0.7717473156907171
-1.7570507717630393,-1.0874586072069028,-0.7841156713961037
-1.874971151605053,-1.0786707637903852,-0.6177614793500963
-1.5555223683835169,-1.0560003902018176,-0.7435372935467157
-1.7057748691702892,-1.1423757516001054,-0.4106041982794464
-1.7895497655132369,-1.1734349524099756,-0.420520311330813
-1.880848329772037,-1.1573461775138305,-0.3134891009129186
-1.7087063909779916,-1.1348540341250772,-0.4037245378222157
-1.814523523615122,-1.133656427975264,-0.26479565377716635
-1.8906200691310455,-1.132273785930404,-0.29055689938881624
-1.871257537736997,-1.132418438823942,-0.3339310442033517
-1.8576044807226584,-1.1327748571929852,-0.30319483578684553
-1.9009715673045458,-1.1319674746876187,-0.32255690144512533
-1.827436695025615,-1.1231531296597703,-0.33356461319515357
-1.879968289832533,-1.1048540347025453,-0.3132713219810007
-1.7900789098914647,-1.073840513753792,-0.31705230729211903
-1.8102513654911225,-1.0707827998114645,-0.3698724298965288
-1.7451978337663143,-1.0812685550560084,-0.5160162941310187
-1.863034400280756,-1.0674814599431781,-0.34964136123435247
-1.932038911337806,-1.059059055415599,-0.29286395608822424
-2.021384318532412,-1.2112949226777603,-0.0009668376600940887
-1.995579361633319,-1.2113096116828919,-0.10169706908135273
-1.9955301435661696,-1.1889886227990076,-0.057944747009149644
-2.0157025991658273,-1.18593090885668,-0.11076486961355941
-1.9101357757368556,-1.1733482255888954,0.04583093160743429
-1.9016551890324376,-1.1732334883208613,-0.016090854453450487
-1.9544309124187078,-1.1501107854168469,0.04788216585559946
-1.921820333228732,-1.150354411342806,-0.025169025410986645
-1.8730720910989118,-1.1607183536243704,-0.1347872940121835
-1.8404196052451498,-1.1584623537021728,-0.2078281148534402
-1.9738361043262467,-1.1716511213758232,-0.10581199830054083
-1.9234961457231847,-1.1722816189115703,-0.15725838005894405
-1.9071908561281967,-1.1724034318745498,-0.1937839756922371
-1.9505579427100843,-1.1715960493691835,-0.2131460413505169
-1.8932445466985692,-1.1576606396820426,-0.18760741661659328
-1.962207151091833,-1.1467386093063072,-0.13081964104513563
-1.9295965719018573,-1.1469822352322663,-0.20387083231172173
-2.001100405922352,-1.1708368291651252,-0.19190628702639212
-1.8778737705259916,-1.133590224634165,-0.024771483126800276
-1.8595303197316302,-1.133727264217517,-0.06586277821425496
-1.882801923794134,-1.1331463361927872,-0.1118447220627517
-1.8497863353857469,-1.1336474074553684,-0.12448265846078102
-1.8682829784909516,-1.1086624859442766,-0.045213426417233415
-1.8721920511594075,-1.108226210813085,-0.13456951508026566
-1.8836537546635295,-1.132732900992154,-0.2080493599070264
-1.892364506759065,-1.1051684968707574,-0.18738963768467543
-1.9941472236612343,-1.1065009698098451,-0.05760252297327878
-1.9896933643635617,-1.074442108915003,0.03188838121903592
-1.9852829194290846,-1.0832535998770334,-0.27274696210467153
-2.0424705954492417,-1.0896901320197048,-0.2982544755626069
-2.0542036171585627,-1.0698319436531414,-0.2159488161078845
-1.94817657427765,-1.0489387390599938,-0.2562968787536135
-2.0874496536517064,-1.0488462421277633,-0.3184696705028939
-1.9133108007035817,-1.0120817585787258,-0.24085548106450394
-2.0246636004364715,-1.0100540959826008,-0.2796197182582412
-2.073412219491144,-1.0092828352032157,-0.26853041892971763
-2.1708248904232126,-0.9835556989437741,-0.04927314087666512
-1.9905306837565253,-0.9707171435386898,-0.2563003448752819
-1.9783017165602845,-0.9708085032609244,-0.2836945416002517
-1.9831456795760025,-0.9557726816210547,-0.2722180704128711
-2.042336544610258,-0.9699230428287459,-0.23836249636551582
-2.051871466793277,-0.9694956222278358,-0.30285197558318416
-2.0719873929224226,-0.9242955563658964,-0.2681778244685173
-1.0377997670061812,-1.1031237670908667,-1.1200566805923584
-1.1028113920672034,-1.0901383859981664,-0.973902445932539
-1.069991279558298,-1.0778838826833432,-1.0469017850724782
-1.1389538839515618,-1.0669618523076076,-0.9901140095010205
-1.059549033578715,-1.0629622606962668,-1.0696680597913097
-1.0503773081815342,-1.0630307804879426,-1.090213707335037
-1.0024805199962572,-1.063388606066695,-1.1975076445078354
-1.106259491434014,-1.0622062265372538,-1.0631444599169477
-1.089954201839026,-1.0623280395002335,-1.0996700555502408
-1.0491909778515562,-1.0626325719076821,-1.1909840446334734
-1.0245235101401446,-1.0503171621113692,-1.2457205859567657
-0.994390319703524,-1.0233736973905831,-1.2323587821435298
-1.163306824656087,-1.0215011550640007,-1.0011369588051475
-1.0468873192500192,-1.0223963396209292,-1.255797072150921
-1.1205825067807307,-1.0213878250056756,-1.201088890455337
-1.0625221022244324,-0.9822805130874466,-1.2191055497123573
-1.1479576228678279,-0.9812351731413573,-1.1258336602089243
-1.2379580999935273,-0.9801048455631244,-1.0345998828800471
-0.9933354359367257,-0.9434598585264892,-1.212989812181589
-1.0686990303273138,-0.9421590180687277,-1.2219967911689202
-1.1232760035057554,-0.9412678891513129,-1.216247509829311
-1.2483720426717884,-0.9397227191627378,-1.0831882247554039
-1.229860776759857,-0.9250649146023745,-1.0749735535052043
-1.2521974904750985,-0.9390835330863228,-1.221788057204114
-1.168242083766085,-1.1021492633870307,-0.827851915526014
-1.1190328683346196,-1.085017321338874,-0.9373561094485872
-1.1439654736224236,-1.0619245340603638,-0.9786790200149575
-1.185831403074726,-1.0618152992879522,-0.8358384374189664
-1.3635703055956527,-1.080690501046025,-0.38946180452386203
-1.2982234272243434,-1.0736788753534738,-0.5355330757810459
-1.5864296627595544,-1.0661763161793036,-0.5766057958642534
-1.4740926603810398,-1.058084366024678,-0.5702895541305577
-1.281386671668963,-0.9813069186244786,-0.5693921159500697
-1.5708982115094252,-0.9762691047925793,-0.6137771122729653
-1.5108832706188993,-0.937379930439946,-0.5871157271984695
-1.6321488721604231,-1.1087407918402166,-0.3778492175319422
-1.3962646981132005,-1.0854461268163789,-0.31643135410793477
-1.5950006203452027,-1.0719263051750203,-0.36138876375555473
-1.6603063459024312,-1.0956236680237734,-0.4123650606183878
-1.686718816629141,-1.0952228110137083,-0.40225471149996433
-1.599119226332588,-1.083988159284611,-0.45079670454523413
-1.6519022611222218,-1.0806868194163244,-0.4305656358830578
-1.8044858928300165,-1.1749516536291558,0.005389535133740464
-1.844921174910562,-1.174471477472183,0.053044535972734896
-1.8488302475790177,-1.1740352023409915,-0.0363115526902974
-1.8813916087018447,-1.1514705875311484,0.08049196064849173
-1.7526235967369843,-1.1360015727950326,0.050313718024882714
-1.7750712191744307,-1.1130800020009055,0.04021649098006863
-1.839483207198478,-1.134691174202135,0.08545520238683973
-1.819101595204743,-1.1348434404058594,0.03979820784522342
-1.8749837784572225,-1.1340188864551703,0.06686745526331278
-1.8093576108588596,-1.1347635836437109,-0.018821672401302614
-1.8643739058224962,-1.1090987610754683,0.044142662245798825
-1.6242454057965303,-1.0662433643975708,0.19499957773547394
-0.7117055825143297,-1.06846130040448,-1.149820742370581
-0.6452964147416457,-0.9593163024365623,-1.2081488497007824
-0.6624531582811768,-0.9491883727707708,-1.1692989226390909
-0.7850158446106208,-0.9470769637625974,-1.182951812834939
-0.810528457208393,-1.0880787169109023,-0.8434321554849817
-0.7453072988284412,-1.0885659687628204,-0.9895345380181539
-0.7130319729487528,-1.108806601474031,-1.0626686926873754
-0.8143956232130628,-1.0851428159315541,-0.9327778737226845
-0.9200455061199018,-1.083539387891294,-0.8923364772489907
-0.9236758549485825,-1.1052484578944624,-1.0691038762284641
-0.9237450454694279,-1.07060498351932,-0.9816407137853759
-0.8749968033396078,-1.0809689258008843,-1.0912589823865728
-1.0133829854277805,-1.0866207493791344,-0.977797505922281
-1.0664174602001295,-1.0983171645997865,-0.9576286598120812
-0.878654436025348,-1.065534895580754,-1.1805528484976284
-1.0443046370159865,-1.0631779158216716,-1.0792889338046832
-0.7916965778919823,-1.026999657156973,-1.177454173351516
-0.8623757877680094,-0.9456594412118517,-1.2120149642609477
-0.9068119698004059,-1.186949891099395,-0.7300294354509982
-0.8894875996057312,-1.1870793173725607,-0.768837880811372
-0.8770979402328574,-1.1874008552357183,-0.7414035782092245
-0.9159000703324409,-1.1866784603624956,-0.7587275316929485
-0.897221177765366,-1.1620221524095065,-0.7504713787414312
-0.9253359909938834,-1.127220039740549,-0.5879189128572011
-0.9814214327052735,-1.145452126125907,-0.7881142314187365
-1.0187576605541862,-1.1448933344268812,-0.7719296516538234
-0.9973569679607646,-1.1450532139407918,-0.8198694959225206
-1.024788519287161,-1.1446447436205407,-0.8074762970770163
-1.006151533383872,-1.1224880615157078,-0.7992305145508285
-0.8919710918557608,-1.082470400399692,-0.6607834364678575
-0.8431809430621547,-1.0903347168331,-0.770391334643725
-0.9611851362317403,-1.0865461251128952,-0.6040578834483765
-1.0138005443662301,-1.0732462818519828,-0.5837853330848825
-0.9811061518486824,-1.068490656081629,-0.6568157835008097
-0.8997473305288863,-1.0790982242891523,-0.8394852433685926
-1.0867979414193074,-1.069386853889525,-0.6163847574524454
-1.0704507451605336,-1.067009041004348,-0.6528999826604089
-1.0217444096944992,-1.079872609134069,-0.7625286216869352
-1.11129853632528,-1.0908891232975702,-0.7586646729731816
-1.0785203304801605,-1.0811342458309035,-0.83167438253845
-0.942262115085313,-1.0667134251066952,-0.6394814595917563
-0.8629343320239533,-1.0622807444092077,-0.8231077529948405
-1.0085794213764387,-1.0657854708584447,-0.5951684704442983
-0.9820833257845832,-1.0659834169232862,-0.6545225633483995
-0.9971600014609548,-1.053371088029711,-0.6202279653155401
-1.0469281722713797,-1.064583065817863,-0.7300170278507772
-1.0906232007601913,-1.0639513270620204,-0.7057201052648188
-1.049196027705805,-1.0248978459303357,-0.6435521806443079
-1.1174678703311587,-1.0237517541164896,-0.643917235828366
-1.106048450415675,-1.0113373712877558,-0.668976730699608
-1.1731828038533472,-1.022521378275354,-0.7153354759816322
-1.1951835104085964,-0.9973576269696927,-0.66500907773256
-1.1787105941584648,-0.9874809365400464,-0.7014931916645354
-1.1173278102267137,-0.9838046616271992,-0.6302989482131354
-1.0713711840644142,-1.0836300836550739,-0.25901225492696345
-1.0550658944694262,-1.0837518966180535,-0.2955378505602565
-1.0261967612927625,-1.073560744020195,-0.45790364878855716
-1.0791055160737537,-1.0777582816963778,-0.4377036914023691
-1.1643315033982196,-1.0642148125095063,-0.344379949772289
-1.1887063783128344,-1.0782182043730821,-0.486628754017037
-1.3269668404096495,-1.076371150406863,-0.37313616627675705
-1.0007612760395272,-1.0666580211208279,-0.4164562931182338
-1.056643459292007,-1.065833467170139,-0.38938704570014443
-1.0241165049671768,-1.0662800040413214,-0.4131944931810528
-0.9892580427964717,-1.0492443865957812,-0.4414950471388168
-0.9934185554476429,-1.0638058665535282,-0.5309133583538256
-1.1479843071394458,-1.0618369996243295,-0.3808951749802526
-1.240428048914143,-1.0628321704646464,-0.37014119538393886
-1.2451889524519941,-1.0619824601328216,-0.5557019218912458
-1.0437439854751913,-1.0259308133218705,-0.4166153156198435
-1.041705824275818,-1.025946039942243,-0.4211810150740051
-1.0554006937227296,-1.0256910770458116,-0.4272953515976724
-1.004850919107099,-1.0066289342141421,-0.40479315427492363
-1.057382513914017,-0.9883298392569169,-0.3844998630607708
-1.0965689269286107,-1.0251290993017403,-0.3963946173829966
-1.0904544433304904,-1.0251747791628578,-0.4100917157454815
-1.1585655937792112,-1.0242588654899345,-0.35562827160242233
-1.129095881253441,-1.024682562430558,-0.37258716990208823
-1.1470277652757328,-1.0241669681524588,-0.42439860684454955
-1.1470204538723696,-1.0043456051167312,-0.38065665519767594
-1.1967889073764337,-1.0227520940315178,-0.5643424446874179
-0.9861722150024501,-0.9867689670122426,-0.44580148595974295
-1.033901753457436,-0.9860053195430435,-0.4369950363583001
-0.9973402891664315,-0.9865837651275825,-0.44531201085469285
-1.1010356357390427,-0.985198474652918,-0.3601925700494829
-1.0572987005864452,-0.983330587560604,-0.38447912221011193
-1.0877457755105422,-0.9851959922127271,-0.4144914883943724
-1.1215779399094106,-0.9848160303082707,-0.36936407483498385
-1.1052726503144226,-0.9849378432712502,-0.4058896704682769
-0.975310902385008,-0.9468510865436016,-0.46846405642528033
-1.0038451591762367,-0.9466379138583875,-0.40454426406701754
-0.9872884295985334,-0.9317619717324284,-0.441007637148334
-1.2018135008243178,-1.082655579951238,0.03319251013938096
-1.229804101760887,-1.078725315746527,-0.19833978979109332
-1.2501860906794742,-1.0881657310449817,-0.2512117645221502
-1.457367250505767,-1.0728970208548705,-0.08092103078508323
-1.2932529903675625,-1.0620304564445162,-0.34992049714709195
-1.2181606970830916,-1.0850333928364149,0.06970773534734459
-1.587725753938099,-1.0669232654547216,0.21130447513192008
-1.38071071306754,-1.0538197530287425,0.4350881367842281
-1.6449192336622096,-1.0548104346244047,0.5361708871178038
-1.7180004440428587,-1.0559502583582598,0.5035507218995822
-1.6616016832312708,-1.0771852542948332,0.5726031489231321
-1.5928051977937412,-1.0597350620544783,0.9098897687410497
-1.6006233431306525,-1.0588625117920951,0.7311775914149852
-1.697744175115629,-1.0540087206042745,0.5563915853546507
-1.7995268920177985,-1.0553411935433623,0.6861787000660475
-0.35519262639970317,-1.0872371774534333,-1.0782178213703548
-0.3244106750901712,-1.0749674475182376,-1.1466514610561322
-0.4472176784613936,-1.0728287713143647,-1.1658891067934198
-0.6263811590555656,-1.037362791823583,-1.155639839856255
-0.3132274298312663,-0.9550539265984043,-1.1666993281840474
-0.622876264623685,-0.9498911137584801,-1.1598425744238872
-0.6244953591851992,-0.9248796286565433,-1.1551731707164312
-0.5185807756598699,-1.1060160546088897,-0.7130448284400597
-0.5915781727129472,-1.102156626646432,-0.7456442528076226
-0.7740507120137473,-1.0912582438162095,-0.827137628513865
-0.6325082695058559,-1.0926652346272512,-0.45731380688036116
-0.5349279719186437,-1.1083938674940668,-0.676529603232096
-0.5712799971219317,-1.0977154630442905,-0.6927930189272244
-0.7829984526486167,-1.1099121839431552,-0.5134849609604579
-0.8153160621169435,-1.10176385858228,-0.538890145989239
-0.7538363497503037,-1.0918163319103806,-0.7743071354841258
-0.9041996821271494,-1.0727863591752784,-0.5348602704702146
-0.7903140949449493,-1.0886368050050734,-0.7906016624552425
-0.6481430524802692,-1.0525494080937685,-0.4206222844417974
-0.7792139691969615,-1.089069292112279,-0.1285730757553943
-0.7629505862657595,-1.0916907309234152,-0.16510904181401678
-0.7142442507997253,-1.1045542990531358,-0.274737680840543
-0.6649512220406881,-1.0824231053086664,-0.3842211339124574
-0.8155659944002495,-1.0783908876625028,-0.14483649145052277
-0.7829554152102736,-1.0786345135884616,-0.21788768271710887
-0.7379486190937654,-1.0785636773462086,-0.4168205582800203
-0.8886472047808985,-1.079530711396358,-0.17745665666874447
-0.8599037915955924,-1.0768384363429688,-0.3398535661730334
-0.8275027457245461,-1.08958019150971,-0.4129566095662666
-0.8642319309019073,-1.1013984196933415,-0.42931335908935986
-0.8841529465188496,-1.0833429506620753,-0.4820712591417931
-1.0348096255421968,-1.0818103588640682,-0.2426969871051879
-0.7463100433604841,-1.071815537101143,-0.20155167404467447
-0.8190560004308459,-1.0529583540497467,-0.2340888758602608
-0.847004694703629,-1.0465284639968793,-0.46561080536540567
-0.9144739245267364,-1.06811679626755,-0.4135235447773921
-0.7735463243489067,-1.0228920076296162,-0.4328973063192192
-0.8625975710142564,-1.0039130116152402,-0.4289089125015124
-0.8954599671118002,-1.028259822280399,-0.4544489130595761
-0.9279032965714848,-1.0276103744639933,-0.4798852093643455
-0.9660561004108785,-1.0271726921230924,-0.4312111524380732
-0.9157577657779633,-1.0231083043803615,-0.4087711776673009
-0.7658679735218825,-0.9904501647748859,-0.4487424388795024
-0.7501767553081701,-0.9908218097643016,-0.42257192991715786
-0.7724567510904727,-0.9579017355775487,-0.4326276752606542
-0.8309218821715431,-0.9895570910325211,-0.4011275439176857
-0.8766132594271554,-0.9888086701836946,-0.3968867937704045
-0.8483233196777049,-0.9889945756732091,-0.4663913416701069
-0.8252816925438923,-0.9571000215574185,-0.4124069770238073
-0.8907131380924784,-0.9882962619506407,-0.46341438516262856
-0.9618815303402595,-0.9873575083471586,-0.402102391838327
-0.898572436243471,-0.9707379745320558,-0.44507899436867615
-0.9216341300621929,-0.9480662357643648,-0.39248011681785255
-0.8941053163100237,-1.1332098666382386,0.1269194260217275
-0.9099077259395807,-1.103092543497382,0.16356946675897366
-0.8772133334220329,-1.098336917727028,0.09053901634304634
-0.8280460246543535,-1.0837046015270277,-0.01897554800485629
-0.7956030721195213,-1.0939467308456126,-0.09206822097276007
-0.9742084454156517,-1.085984248994738,-0.08421587844129974
-1.0758235356626773,-1.0773182185412,0.045612717971414585
-1.0511568218009706,-1.0841881717492452,-0.20618176189722426
-0.857055329265757,-1.0701740425099517,-0.14969602893557657
-1.0015270320322365,-1.0036892452108082,0.07853362552418947
-1.0073900756476415,-0.988645810260752,0.09229294643865094
-0.9830157661203052,-0.9890314406504447,0.08674829677438911
-1.0149704614964328,-0.988436527225438,0.07248151155249877
-1.1091884348007999,-1.122067857882057,0.11847724158207112
-1.0399309760616249,-1.0771217813119813,0.45587793607861227
-0.9421411451554832,-1.080352284938015,0.23671399185352449
-0.9261711088707827,-1.1004711046862459,0.20010543281759607
-0.9950079932726886,-1.0820501967660412,0.25692431966504203
-1.0723335296320808,-1.1027507521539561,0.13486510238115262
-1.1857162368488499,-1.0569047961462836,0.3907309394701336
-1.170582826140458,-1.0886454068489275,0.7480308490183096
-1.1539841898989687,-1.071269838874812,0.7115778463623224
-1.3446520345107535,-1.0819955384156141,0.45127895950205066
-1.307671409350677,-1.0551795551430438,0.4676979315771205
-1.3279276782779064,-1.0571210928970292,0.4148570681220518
-1.3591420769271723,-1.1689205669829326,0.9707579996225977
-1.5065331116070868,-1.1836907303812387,0.9077486667865879
-1.5055140310074,-1.183698343691425,0.9054658170595071
-1.3359401345415793,-1.1468488725102437,0.9810418943233412
-1.305646628853178,-1.1297282674325595,0.9507032281910215
-1.3679366423502797,-1.1463554145578485,0.9913969809942897
-1.3495931915559183,-1.1464924541412005,0.9503056859068351
-1.3770247428823148,-1.1460839838209491,0.9626988847523392
-1.35834585031524,-1.12142767586796,0.9709550377038567
-1.3624225496388391,-1.130989904129394,0.8815574673395068
-1.471381114327454,-1.144361391247514,0.9287851904424664
-1.4614764378049379,-1.1445117126262883,0.9249938095230577
-1.4728888290106976,-1.1442992435459287,0.9198985290866681
-1.5191106527824398,-1.1435977437783147,0.9375916400439093
-1.5210650006542414,-1.1385832654616295,0.9421780803487299
-1.300815609581432,-1.0751727739043093,1.040287466211301
-1.2681631237276703,-1.072916773982112,0.9672466453700443
-1.2356363578652663,-1.0781596516043839,0.8941747132527995
-1.3210299718448757,-1.0746146858101382,0.9874569731815619
-1.2884193926549,-1.0748583117360972,0.9144057819149758
-1.3412024274445336,-1.0715569718678106,0.9346368505771521
-1.3249390445133313,-1.0741784106789467,0.8981008845185297
-1.2760231757283675,-1.0745438495678852,0.7885240976186505
-1.377722079302965,-1.07087707081066,0.9183319531807059
-1.345153406776775,-1.0736203225847754,0.8452703914887905
-1.3290995571645026,-1.0887398906366936,0.8086825733035208
-1.4462526733143974,-1.10455009712148,0.8741627237977976
-1.4376532068659194,-1.1047669934669804,0.891691308956869
-1.4142836378251826,-1.0726967956016658,0.9020166853589304
-1.3980202548939806,-1.0753182344128018,0.865480719300308
-1.467108579278602,-1.0718950815815356,0.9222373835957773
-1.4347075334075559,-1.0846368367482768,0.8491343402025442
-1.5092684207646843,-1.1036722499994878,0.9172119193054526
-1.5133029307308585,-1.103540341286131,0.9017214463209369
-1.520226867378523,-1.0885907484985005,0.9423854888553183
-1.4278527872807367,-1.064942955160765,0.8959334601112514
-1.4594795407499401,-1.0641723979862343,0.8380076866451227
-1.3324219365399554,-1.0533088536313118,0.7194716705951005
-1.5055406723450493,-1.0637010763595431,0.9105292969294811
-0.08084934102353136,-1.1825411034812912,-0.9116263818773518
-0.2834943359239894,-1.1685850067087409,-1.045939880188004
-0.0947393094450728,-1.159937884505276,-0.8795731518702555
-0.053976085457602796,-1.1602424169127248,-0.9708871409534882
-0.11242687642558602,-1.1594495574228763,-0.9257998332712774
-0.019815979151810437,-1.1604467350676573,-1.059673542757115
-0.031011525635277426,-1.1279147737107877,-1.0209750194199838
-0.13271042920987486,-1.1242479949535626,-0.8911671638579282
-0.10035129000261445,-1.1394893759684603,-0.9642805776764908
-0.08412981373519846,-1.1446104406277526,-1.0008269141604427
-0.16964914770616568,-1.1485643523779765,-0.9075757655076685
-0.16107819012051716,-1.1428143633822598,-1.1227927976163672
-0.3208235350631783,-1.1553993631006216,-1.059910075730722
-0.2912701976722625,-1.155620149096022,-1.1261127178160657
-0.25059041008751204,-1.1513312516976046,-1.118918478477284
-0.08183983562825703,-1.1200352306570074,-0.9068014217899546
-0.06740545750235127,-1.1197359951091679,-1.0372488055404414
-0.04719109523890763,-1.120294083203339,-0.9844183125107023
0.01853294310647513,-1.0907858248773796,-1.1303962499399214
-0.0937343033639153,-1.1191322271538793,-1.076382200207696
-0.10770846203788076,-1.111120941376356,-1.1428786803239315
-0.3054390783960048,-1.1156679257367363,-1.0559126621288648
-0.29598122352447276,-1.1156622572515,-1.0954954260239917
-0.2702180790579529,-1.1157784017292434,-1.1716037855524113
-0.3512416470674615,-1.0851738267364686,-0.9888513622819931
-0.2641302367974818,-0.9958268142584789,-1.1802374040449224
-0.015346588933443206,-0.932629495386373,-1.146047810540614
-0.09496134955007207,-0.9587198977406752,-1.165074581649645
-0.13759548500662433,-0.9579943168224073,-1.1676823806836065
-0.2269683474216342,-1.143950399092129,-0.582740464797773
-0.23079360676251803,-1.1385148722646243,-0.6720758126101464
-0.2715429617929661,-1.1177529767900782,-0.6903358587785129
-0.28689902092760455,-1.0997824953909558,-0.7410556466563905
-0.408518940119144,-1.0780602476024645,-0.6640056911467682
-0.34342350173055025,-1.0860463769988518,-0.8101391849559286
-0.4815582438360072,-1.0767004454881632,-0.6966154859396605
-0.23284508863071607,-1.078501011978311,-0.6649783732209978
-0.1857648764359201,-1.0789799469151884,-0.739782833232437
-0.2636970785420114,-1.077710800918267,-0.7307717519556467
-0.30217126673467076,-1.0768127622955206,-0.7917546936836091
-0.2988761712162773,-1.0751006990776035,-0.6150702581067709
-0.24966695578481213,-1.057968757029447,-0.7245744520293441
-0.20100252698256393,-1.073331951007324,-0.8342134614811998
-0.30753094212949783,-1.0858499397696333,-0.399873966848731
-0.4902549214130134,-1.0899493120283492,-0.48142956510695
-0.4974730527880973,-1.1140806335577165,-0.6625282964133895
-0.46138578823634957,-1.0797581594304908,-0.6437953633352507
-0.6125034405613419,-1.1057214519622045,-0.4045351659772691
-0.3743300422568827,-1.07703693997198,-0.44614974872811997
-0.3559865914625213,-1.0771739795553317,-0.48724104381557465
-0.4534838295718663,-1.0756314579965611,-0.46506244515852735
-0.45739290224032203,-1.0751951828653696,-0.5544185338215596
-0.4045679607869025,-1.0759968968854996,-0.5746392320584065
-0.3784476288000055,-0.9966519454708085,-0.5194387732435701
-0.42462764013917476,-0.9958489902305829,-0.5263675341791679
-0.38539932046079495,-0.9565501043376029,-0.5144624094316127
-0.38267002056865884,-0.9567485880176855,-0.47765197036861684
-0.4392433425139013,-0.9557407770072865,-0.49195886146768497
-0.4270143753176603,-0.9558321367295212,-0.5193530581926548
-0.4870567543295089,-1.0945085005694843,0.0018661034161748247
-0.3728359138370213,-1.090361939614028,-0.25379232516621764
-0.6330934550994493,-1.0892892704927255,-0.06334311574428031
-0.5843033063058432,-1.0971535869261333,-0.17295101392014772
-0.6533916306904648,-1.093730434094867,-0.11619434962467834
-0.742652410674744,-1.0872495673212734,-0.11225780793361873
-0.6777665056050796,-1.107733825958443,-0.2584431538694263
-0.7096646715106948,-1.0649965606138245,-0.18521566537224007
-0.586145691813014,-1.1687663982363008,0.22070856445605047
-0.579821674895964,-1.1563139488566359,0.20706331822021273
-0.6174990710894124,-1.0935339968656486,0.2940708684825193
-0.5850561185545802,-1.1037761261842332,0.2209781955146155
-0.6378810600079997,-1.102974412164103,0.24119889375146242
-0.6906640947976332,-1.0996730722958166,0.2614299624136387
-0.6581373289352292,-1.1049159499180883,0.18835803029639375
-0.5765689742965037,-1.1030253888848294,0.005740422555257918
-0.7273513733112086,-1.1089916746312916,0.24508358331587488
-0.6656202209618532,-1.0840463928704536,0.009728816372964633
-0.7513909949155361,-1.1029980597096158,0.10291774247376229
-0.8986210547251785,-1.1108038901222108,0.16863363591937475
-0.8368265155589315,-1.1019527197635268,0.1961896319771953
-0.7224799550750863,-1.090307281263601,-0.059437685329208956
-0.8406517748998154,-1.0965171929360222,0.1068542841648219
-0.6651947510345988,-1.1953444240681483,0.3169235475426936
-0.7208323345516607,-1.1873526261865246,0.4234742774567273
-0.7545393443464499,-1.1938628089908674,0.32083934838309436
-0.8182880429220724,-1.1929031602817766,0.34713427726643087
-0.811154478724265,-1.19295645345308,0.33115432917686516
-0.8575788071052128,-1.1921262310171552,0.3186408126998278
-0.9492476910907888,-1.190703577596414,0.3461594293457896
-0.9404039076005322,-1.190947741137614,0.36927277004630044
-0.9725608248922262,-1.1830295939176616,0.39869608434463655
-0.9560879086420945,-1.1731529034880155,0.3622119704126612
-0.6939587020608796,-1.1554612581157793,0.4627424876532641
-0.6937914523305884,-1.1550554362253327,0.3642550000819086
-0.6531118532082641,-1.1555628795780049,0.3221847547843537
-0.6833488294261529,-1.1305411327360773,0.44001769463575013
-0.7160439757934055,-1.154482121510789,0.31599020650633103
-0.7007577667981043,-1.1545963211635824,0.2817474606001188
-0.7076817976769819,-1.1420448987514966,0.29777926081633155
-0.7911214407096422,-1.1531070927761151,0.2879461111676004
-0.8109307937546745,-1.1528064500185664,0.29552887300641795
-0.7498549598318889,-1.1138234335035078,0.295285536460994
-0.733549670236901,-1.1139452464664872,0.25875994082770093
